application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
2238,0,False,3.64,Humanities,Other,780.0,5.0,Consulting,0
2239,0,False,3.28,STEM,Asian,610.0,4.0,Other,0
2240,0,False,3.37,STEM,White,660.0,6.0,Consulting,0
2241,1,False,3.21,Business,White,650.0,6.0,Other,0
2242,1,False,3.39,Business,Hispanic,750.0,4.0,Energy,0
2243,0,False,3.05,Humanities,White,570.0,4.0,Investment Banking,0
2244,0,True,3.58,Business,Unknown,710.0,5.0,Other,0
2245,0,False,3.32,Business,White,650.0,8.0,Consulting,0
2246,1,False,3.42,Humanities,Asian,660.0,6.0,Real Estate,1
2247,1,True,3.31,Humanities,Unknown,670.0,5.0,Other,0
2248,1,False,3.33,STEM,Asian,680.0,5.0,Consulting,0
2249,0,True,3.0,STEM,Unknown,570.0,7.0,Investment Banking,0
2250,1,False,3.29,Business,Hispanic,660.0,5.0,Investment Banking,0
2251,1,False,3.28,Business,Asian,740.0,5.0,Consulting,0
2253,1,False,2.99,Business,White,570.0,6.0,PE/VC,0
2254,1,False,3.35,Business,Asian,780.0,5.0,Financial Services,1
2255,1,False,3.21,Humanities,Black,690.0,5.0,Media/Entertainment,0
2256,0,False,3.18,Humanities,White,620.0,5.0,Technology,0
2257,0,False,3.26,Business,Asian,640.0,5.0,Consulting,0
2258,0,False,3.27,STEM,Asian,640.0,3.0,Consulting,0
2259,0,True,3.0,Business,Unknown,590.0,6.0,Technology,0
2260,0,False,3.4,STEM,White,730.0,5.0,Nonprofit/Gov,0
2261,0,False,3.12,STEM,Asian,570.0,6.0,Consulting,0
2262,1,True,3.14,Business,Unknown,640.0,5.0,Consulting,0
2263,1,False,3.13,STEM,Asian,610.0,4.0,Other,0
2264,0,True,3.3,Humanities,Unknown,700.0,5.0,Other,0
2265,0,False,3.42,Business,White,590.0,5.0,Nonprofit/Gov,0
2266,1,False,3.21,Humanities,Black,660.0,6.0,Energy,0
2267,0,False,3.24,Humanities,White,600.0,4.0,Technology,0
2268,0,False,3.16,STEM,Asian,710.0,6.0,Nonprofit/Gov,0
2269,1,False,3.09,Business,White,600.0,4.0,Technology,0
2270,0,False,3.03,Humanities,White,570.0,5.0,Consulting,0
2271,1,False,3.49,Humanities,Asian,680.0,5.0,Technology,0
2272,1,False,3.27,STEM,Black,630.0,6.0,Consulting,0
2273,1,False,3.22,Business,Asian,610.0,5.0,Investment Banking,0
2274,0,False,3.11,Humanities,Black,620.0,5.0,Technology,0
2275,1,True,3.21,Business,Unknown,660.0,4.0,Nonprofit/Gov,0
2276,0,False,3.39,Humanities,White,630.0,4.0,Investment Banking,0
2278,1,False,3.31,Humanities,Hispanic,600.0,4.0,Nonprofit/Gov,0
2279,1,True,3.58,STEM,Unknown,700.0,5.0,Consulting,1
2280,0,False,3.07,Humanities,Hispanic,590.0,5.0,Other,0
2281,1,True,3.33,STEM,Unknown,690.0,5.0,Financial Services,1
2282,0,False,3.22,Humanities,White,700.0,4.0,Nonprofit/Gov,0
2283,1,False,3.67,STEM,Black,720.0,5.0,Consulting,0
2284,1,False,3.2,STEM,Asian,620.0,6.0,Health Care,0
2285,1,False,3.55,Humanities,Hispanic,710.0,4.0,Technology,0
2286,1,False,3.05,STEM,Black,660.0,4.0,Consulting,0
2287,1,True,3.47,Business,Unknown,620.0,3.0,Other,0
2288,1,False,3.11,Humanities,Hispanic,640.0,4.0,Financial Services,0
2289,0,True,3.37,STEM,Unknown,660.0,5.0,Investment Management,1
2290,1,False,3.36,Humanities,White,720.0,6.0,PE/VC,0
2291,0,False,3.28,Business,White,670.0,7.0,Technology,1
2292,1,True,3.47,STEM,Unknown,670.0,5.0,Nonprofit/Gov,0
2293,0,False,3.23,Humanities,White,670.0,6.0,Other,0
2294,1,False,2.95,Humanities,Black,680.0,4.0,Nonprofit/Gov,0
2295,0,False,3.3,Humanities,Asian,670.0,4.0,Real Estate,0
2296,0,False,3.34,STEM,Black,680.0,6.0,PE/VC,1
2297,1,False,3.32,Business,Asian,660.0,7.0,Investment Banking,1
2298,1,False,3.46,Business,Asian,670.0,6.0,PE/VC,0
2299,1,False,3.19,Humanities,White,640.0,5.0,Other,0
2300,0,False,3.21,STEM,Hispanic,680.0,5.0,Nonprofit/Gov,0
2301,1,False,3.01,STEM,Asian,640.0,4.0,Media/Entertainment,0
2302,1,False,3.24,STEM,White,630.0,5.0,Investment Banking,0
2303,0,False,3.37,Business,Black,640.0,4.0,Other,0
2304,1,False,3.09,Humanities,Asian,610.0,5.0,Financial Services,0
2305,1,True,2.89,STEM,Unknown,610.0,6.0,Financial Services,0
2306,1,False,3.22,STEM,White,620.0,5.0,Consulting,0
2307,0,True,3.21,Business,Unknown,600.0,5.0,Financial Services,0
2308,1,True,3.2,Humanities,Unknown,580.0,5.0,Consulting,0
2309,1,False,3.16,Business,White,660.0,5.0,Consulting,0
2310,1,True,3.15,Business,Unknown,620.0,5.0,Consulting,0
2311,1,False,3.33,Business,Hispanic,700.0,6.0,Consulting,1
2312,1,False,3.01,Humanities,Black,570.0,5.0,Nonprofit/Gov,0
2313,0,False,3.26,Humanities,White,690.0,6.0,PE/VC,0
2315,1,False,3.02,Business,White,610.0,5.0,Consulting,0
2316,1,True,3.17,Humanities,Unknown,620.0,7.0,Consulting,0
2317,0,False,3.3,STEM,Asian,610.0,7.0,Nonprofit/Gov,0
2318,0,False,3.38,Humanities,Other,640.0,4.0,Technology,0
2319,0,False,2.78,Business,Asian,570.0,5.0,Consulting,0
2320,1,True,3.31,Humanities,Unknown,720.0,4.0,Technology,0
2321,0,False,3.19,Humanities,Other,650.0,6.0,Technology,0
2322,1,False,3.15,Humanities,Black,690.0,3.0,Health Care,0
2323,1,True,3.43,Humanities,Unknown,640.0,4.0,PE/VC,0
2324,1,False,3.23,STEM,Hispanic,650.0,3.0,PE/VC,0
2325,1,False,3.3,STEM,Hispanic,730.0,4.0,PE/VC,0
2326,1,False,3.01,Humanities,Hispanic,620.0,6.0,Consulting,0
2327,1,True,3.06,Business,Unknown,570.0,7.0,PE/VC,0
2328,1,False,3.45,Humanities,Black,620.0,5.0,PE/VC,0
2329,1,False,3.35,STEM,Asian,750.0,4.0,Investment Banking,0
2330,1,False,3.35,Humanities,Hispanic,740.0,7.0,Nonprofit/Gov,0
2331,0,False,3.19,STEM,Other,660.0,7.0,Health Care,0
2332,0,True,3.33,Business,Unknown,680.0,5.0,Real Estate,0
2333,1,True,3.37,STEM,Unknown,730.0,5.0,Technology,0
2334,1,False,3.36,Business,Black,690.0,6.0,CPG,1
2335,1,False,3.24,Humanities,Black,630.0,4.0,Media/Entertainment,0
2336,0,False,3.46,STEM,Hispanic,680.0,3.0,CPG,0
2337,0,False,3.1,STEM,Black,570.0,5.0,Nonprofit/Gov,0
2338,1,False,3.35,STEM,Asian,640.0,5.0,Technology,0
2339,1,True,3.26,STEM,Unknown,640.0,6.0,Consulting,0
2340,0,True,3.36,Humanities,Unknown,640.0,5.0,Technology,0
2341,0,False,3.24,Business,White,620.0,6.0,Investment Banking,0
2342,1,False,3.13,Humanities,White,670.0,7.0,Consulting,0
2343,1,True,3.22,Humanities,Unknown,640.0,4.0,Consulting,0
2344,1,True,3.05,Humanities,Unknown,660.0,6.0,Health Care,0
2345,1,False,3.45,Humanities,White,690.0,5.0,Other,1
2346,1,True,2.72,STEM,Unknown,570.0,6.0,Investment Banking,0
2347,1,False,3.51,Business,White,650.0,6.0,Consulting,0
2348,0,False,3.16,Humanities,Black,650.0,5.0,Technology,0
2349,0,False,3.36,Humanities,Black,670.0,4.0,Investment Management,1
2350,1,False,3.42,Business,White,610.0,6.0,Consulting,0
2351,0,False,3.37,Humanities,Asian,660.0,5.0,Consulting,0
2352,0,True,2.92,Business,Unknown,620.0,3.0,Investment Banking,0
2353,0,True,3.16,Humanities,Unknown,590.0,5.0,Consulting,0
2354,0,False,3.26,Humanities,Asian,670.0,6.0,Other,1
2355,1,True,3.0,Humanities,Unknown,570.0,3.0,Investment Management,0
2356,1,False,3.53,Business,White,670.0,6.0,Investment Management,1
2357,0,False,2.97,Humanities,White,610.0,4.0,PE/VC,0
2358,1,True,3.21,Business,Unknown,620.0,4.0,Investment Management,0
2359,0,False,3.21,STEM,White,610.0,5.0,Consulting,0
2360,1,True,3.4,STEM,Unknown,770.0,3.0,PE/VC,1
2361,0,False,3.44,Business,White,780.0,6.0,Consulting,0
2362,0,False,3.38,Humanities,Black,730.0,5.0,Investment Banking,0
2363,0,False,3.16,STEM,Asian,600.0,4.0,Consulting,0
2364,1,False,2.99,STEM,Asian,590.0,4.0,Investment Banking,0
2365,1,True,3.29,STEM,Unknown,670.0,4.0,CPG,0
2366,1,False,3.07,Humanities,Black,670.0,4.0,PE/VC,0
2367,1,True,3.15,Humanities,Unknown,660.0,4.0,Technology,0
2368,0,False,3.43,Business,Asian,720.0,6.0,Consulting,1
2369,0,False,3.32,Business,Hispanic,670.0,6.0,Investment Banking,0
2370,1,False,3.3,Humanities,White,630.0,5.0,Consulting,0
2371,1,False,3.16,STEM,White,640.0,4.0,Investment Banking,0
2372,1,True,3.31,STEM,Unknown,570.0,5.0,Financial Services,0
2373,1,False,3.28,Humanities,Asian,670.0,5.0,PE/VC,0
2374,1,False,3.13,Business,White,650.0,6.0,PE/VC,0
2375,0,True,3.32,Humanities,Unknown,640.0,6.0,Consulting,0
2376,1,False,3.3,Humanities,Hispanic,630.0,6.0,PE/VC,0
2377,1,False,3.13,Humanities,Black,690.0,5.0,Nonprofit/Gov,0
2378,1,False,3.33,Business,White,690.0,5.0,Investment Banking,1
2379,0,True,3.38,Humanities,Unknown,720.0,6.0,Nonprofit/Gov,0
2380,0,False,3.26,Business,White,730.0,4.0,Technology,0
2381,0,False,3.49,Business,Black,680.0,4.0,Technology,0
2382,1,True,3.5,STEM,Unknown,750.0,3.0,Financial Services,0
2383,1,True,3.17,Humanities,Unknown,640.0,5.0,PE/VC,0
2384,1,True,3.13,Humanities,Unknown,580.0,4.0,Nonprofit/Gov,0
2385,1,False,3.14,Humanities,Hispanic,660.0,4.0,Consulting,0
2386,0,False,3.48,Humanities,Black,690.0,7.0,Consulting,1
2387,1,False,3.15,Business,White,590.0,3.0,Other,0
2388,0,False,3.28,Humanities,Hispanic,600.0,5.0,Consulting,0
2389,0,True,3.25,Humanities,Unknown,660.0,6.0,PE/VC,0
2390,0,False,3.57,Humanities,Black,690.0,6.0,Consulting,0
2391,0,False,3.51,Humanities,Black,630.0,6.0,Other,0
2392,0,False,3.36,Business,Black,700.0,7.0,Health Care,0
2393,1,False,3.32,STEM,Hispanic,690.0,6.0,Nonprofit/Gov,1
2394,1,False,3.08,STEM,White,570.0,6.0,Investment Management,0
2395,1,True,3.24,Business,Unknown,580.0,4.0,PE/VC,0
2396,1,False,3.21,Business,Asian,660.0,4.0,Nonprofit/Gov,0
2397,1,False,3.06,Business,Asian,590.0,4.0,Consulting,0
2398,0,False,3.35,Humanities,Black,730.0,5.0,Investment Banking,1
2399,0,False,3.21,Humanities,Hispanic,660.0,4.0,Other,0
2400,1,False,3.39,Humanities,Black,660.0,5.0,Technology,0
2401,1,False,3.03,Humanities,Black,660.0,5.0,Consulting,0
2402,1,False,3.2,Business,Hispanic,620.0,5.0,PE/VC,0
2403,0,True,3.2,Business,Unknown,650.0,5.0,PE/VC,0
2404,0,False,3.07,Humanities,Asian,580.0,6.0,Financial Services,0
2405,1,True,3.29,Business,Unknown,660.0,4.0,Nonprofit/Gov,0
2406,1,True,3.32,Business,Unknown,650.0,5.0,CPG,0
2407,1,False,3.11,STEM,White,610.0,3.0,Investment Banking,0
2408,1,True,3.21,Business,Unknown,650.0,5.0,Consulting,0
2409,0,True,3.16,Humanities,Unknown,620.0,4.0,Consulting,0
2410,0,True,3.45,Humanities,Unknown,690.0,5.0,PE/VC,1
2411,1,False,3.43,Business,Black,570.0,5.0,Consulting,0
2412,0,True,3.13,Humanities,Unknown,650.0,5.0,Investment Banking,0
2413,1,True,3.12,STEM,Unknown,590.0,6.0,PE/VC,0
2414,1,False,3.28,Humanities,White,690.0,5.0,Investment Banking,0
2415,0,False,3.29,Humanities,Hispanic,640.0,4.0,Consulting,0
2416,0,False,3.43,Humanities,Asian,680.0,5.0,Financial Services,0
2417,1,False,3.24,STEM,Hispanic,720.0,3.0,PE/VC,0
2418,1,False,3.16,STEM,Other,620.0,5.0,Nonprofit/Gov,0
2419,1,False,3.16,Business,Black,570.0,6.0,PE/VC,0
2420,1,False,3.05,Humanities,Black,610.0,6.0,Investment Banking,0
2421,1,False,3.39,Humanities,Black,700.0,5.0,Financial Services,1
2422,0,False,3.39,STEM,Asian,680.0,5.0,Consulting,0
2423,1,False,3.25,STEM,White,630.0,5.0,Technology,0
2424,0,False,3.21,Humanities,Hispanic,600.0,6.0,PE/VC,0
2425,0,True,2.92,Humanities,Unknown,580.0,5.0,Consulting,0
2426,1,False,3.2,STEM,Other,620.0,4.0,Health Care,0
2427,1,False,3.28,Business,White,640.0,5.0,PE/VC,0
2428,0,True,3.15,Business,Unknown,630.0,7.0,Consulting,0
2429,0,True,3.37,STEM,Unknown,610.0,6.0,Technology,0
2430,1,True,3.1,Humanities,Unknown,630.0,6.0,Investment Banking,0
2431,0,False,3.28,Humanities,Other,710.0,4.0,PE/VC,0
2432,0,False,3.01,Humanities,White,710.0,5.0,Consulting,0
2433,1,True,3.07,Humanities,Unknown,690.0,5.0,Investment Banking,0
2434,1,False,3.4,Business,White,780.0,4.0,Health Care,0
2435,1,False,3.4,Humanities,Asian,570.0,6.0,Other,0
2436,1,False,3.43,Humanities,Hispanic,690.0,6.0,Investment Banking,0
2437,1,False,3.37,Business,White,670.0,6.0,Consulting,0
2438,1,False,3.18,Business,Asian,620.0,7.0,Health Care,0
2439,0,False,3.28,Humanities,Asian,610.0,4.0,Consulting,0
2440,1,True,3.1,STEM,Unknown,590.0,7.0,PE/VC,0
2441,1,True,3.26,Business,Unknown,700.0,5.0,Nonprofit/Gov,0
2442,0,False,3.4,Humanities,White,690.0,5.0,Financial Services,0
2444,1,False,3.14,Humanities,Hispanic,600.0,3.0,Financial Services,0
2445,0,True,3.19,STEM,Unknown,650.0,3.0,Consulting,0
2446,1,True,3.26,Business,Unknown,700.0,3.0,Nonprofit/Gov,0
2447,0,False,3.5,Business,Asian,700.0,6.0,Financial Services,0
2448,0,False,3.17,Business,Asian,620.0,4.0,Nonprofit/Gov,0
2449,1,False,3.17,Business,White,630.0,5.0,Nonprofit/Gov,0
2450,1,False,3.12,Humanities,Asian,630.0,4.0,Technology,0
2451,1,False,3.27,Business,White,620.0,5.0,Investment Banking,0
2452,0,False,3.23,Humanities,Black,620.0,5.0,Technology,0
2453,0,False,3.18,Humanities,White,650.0,5.0,PE/VC,0
2454,1,True,3.14,Humanities,Unknown,570.0,6.0,Consulting,0
2455,0,False,3.24,Business,White,570.0,5.0,Health Care,0
2456,1,False,3.17,STEM,Hispanic,580.0,5.0,Media/Entertainment,0
2457,0,False,3.13,STEM,White,640.0,5.0,PE/VC,0
2458,1,False,3.07,Business,White,590.0,3.0,Other,0
2459,1,True,3.16,STEM,Unknown,650.0,5.0,PE/VC,0
2460,1,False,3.27,Humanities,Black,640.0,6.0,Other,0
2461,1,False,3.49,Humanities,White,660.0,5.0,PE/VC,1
2462,1,False,3.44,Humanities,Other,700.0,7.0,Investment Banking,0
2463,1,False,3.12,Business,Hispanic,680.0,5.0,Investment Banking,0
2464,1,False,3.15,Humanities,White,660.0,5.0,Investment Banking,0
2465,0,False,2.98,Humanities,Asian,600.0,5.0,PE/VC,0
2466,1,True,3.02,Humanities,Unknown,610.0,5.0,Nonprofit/Gov,0
2467,1,False,3.35,STEM,White,730.0,5.0,Consulting,1
2468,1,False,3.25,Humanities,Asian,670.0,4.0,Nonprofit/Gov,0
2469,0,True,3.33,STEM,Unknown,680.0,4.0,Technology,0
2470,0,False,3.05,Business,Black,660.0,5.0,Consulting,0
2471,1,False,2.93,Business,White,570.0,6.0,Other,0
2472,1,False,3.34,Business,Black,730.0,5.0,Health Care,0
2473,1,False,3.24,Business,Black,650.0,4.0,PE/VC,0
2474,0,False,3.26,Humanities,Hispanic,580.0,5.0,PE/VC,0
2475,0,True,3.55,Business,Unknown,720.0,4.0,Nonprofit/Gov,0
2476,1,True,3.38,Humanities,Unknown,680.0,6.0,Investment Banking,0
2477,0,True,3.27,Business,Unknown,710.0,7.0,Consulting,0
2478,1,False,3.02,STEM,Asian,620.0,6.0,PE/VC,0
2479,0,False,3.46,STEM,Black,580.0,5.0,PE/VC,0
2480,0,False,3.01,Humanities,Black,570.0,5.0,Financial Services,0
2481,0,True,2.97,Humanities,Unknown,660.0,4.0,Consulting,0
2483,1,True,2.99,Humanities,Unknown,580.0,5.0,Health Care,0
2484,1,True,3.28,STEM,Unknown,640.0,3.0,Investment Banking,0
2485,0,True,2.98,Humanities,Unknown,630.0,5.0,PE/VC,0
2486,1,True,3.53,Humanities,Unknown,660.0,5.0,Investment Banking,0
2487,1,False,3.05,STEM,White,610.0,6.0,Other,0
2488,1,False,3.09,STEM,Black,660.0,4.0,Health Care,0
2489,0,False,3.12,STEM,White,670.0,7.0,Consulting,0
2490,0,False,3.22,Humanities,White,680.0,6.0,Consulting,1
2491,1,False,3.12,Humanities,Asian,740.0,3.0,Health Care,0
2492,0,False,3.19,Business,Asian,590.0,2.0,Nonprofit/Gov,0
2493,1,False,3.14,Humanities,White,640.0,4.0,Consulting,0
2494,0,True,3.43,STEM,Unknown,660.0,7.0,Nonprofit/Gov,0
2495,0,True,3.29,Humanities,Unknown,610.0,5.0,Consulting,0
2496,1,True,3.39,Business,Unknown,720.0,4.0,Investment Banking,0
2497,0,False,3.15,Business,Black,650.0,5.0,PE/VC,0
2498,0,False,3.51,Humanities,Asian,680.0,2.0,Technology,0
2499,1,True,3.3,Humanities,Unknown,600.0,5.0,Technology,0
2500,1,True,3.27,STEM,Unknown,620.0,6.0,Investment Banking,0
2501,1,True,3.18,STEM,Unknown,570.0,5.0,Nonprofit/Gov,0
2502,0,False,3.04,Humanities,White,610.0,5.0,Health Care,0
2503,0,False,3.2,Business,Hispanic,620.0,4.0,Nonprofit/Gov,0
2504,1,False,3.11,Humanities,Other,600.0,3.0,Consulting,0
2505,0,False,3.2,STEM,White,660.0,7.0,Technology,0
2506,1,True,3.29,Humanities,Unknown,710.0,6.0,PE/VC,1
2507,0,False,3.5,Business,Hispanic,740.0,5.0,Other,0
2508,1,True,3.58,Humanities,Unknown,780.0,4.0,Investment Banking,0
2509,1,True,3.6,Humanities,Unknown,760.0,4.0,PE/VC,0
2510,0,False,3.27,Humanities,Black,660.0,5.0,Investment Management,0
2511,1,True,3.13,STEM,Unknown,570.0,5.0,Consulting,0
2512,0,False,3.05,Humanities,Asian,590.0,5.0,Investment Management,0
2513,1,False,3.36,Business,Black,630.0,5.0,PE/VC,0
2514,0,False,3.06,Humanities,Asian,590.0,5.0,Investment Banking,0
2515,1,False,3.06,STEM,Other,600.0,4.0,Investment Banking,0
2516,0,False,3.45,Humanities,White,720.0,5.0,PE/VC,0
2517,1,False,2.95,Business,Hispanic,570.0,5.0,Technology,0
2518,0,False,3.24,Humanities,Hispanic,640.0,3.0,Consulting,0
2519,0,False,3.23,STEM,Hispanic,660.0,4.0,Financial Services,1
2520,1,False,3.51,Humanities,Other,680.0,5.0,Consulting,0
2521,1,True,3.49,STEM,Unknown,650.0,5.0,Investment Banking,0
2523,1,False,3.07,STEM,White,580.0,4.0,Investment Banking,0
2524,1,False,3.44,Humanities,White,670.0,6.0,Technology,0
2525,1,True,3.25,Humanities,Unknown,570.0,5.0,Investment Banking,0
2526,0,False,3.18,STEM,White,700.0,5.0,Nonprofit/Gov,0
2527,0,False,3.38,Humanities,White,660.0,6.0,PE/VC,0
2528,1,True,3.19,STEM,Unknown,670.0,4.0,Investment Banking,0
2529,0,False,3.26,STEM,White,570.0,5.0,PE/VC,0
2530,1,False,3.13,STEM,Black,630.0,7.0,Consulting,0
2531,1,True,3.21,STEM,Unknown,630.0,6.0,Other,0
2532,1,False,3.13,Humanities,White,570.0,5.0,PE/VC,0
2533,1,False,3.36,Humanities,Hispanic,740.0,6.0,Consulting,1
2534,1,True,3.24,Humanities,Unknown,630.0,5.0,Consulting,0
2535,1,False,3.44,Humanities,White,630.0,6.0,PE/VC,0
2536,0,False,3.3,STEM,Hispanic,650.0,4.0,Financial Services,0
2537,1,False,3.23,Business,Asian,610.0,6.0,Technology,0
2538,1,False,3.25,Humanities,Asian,660.0,4.0,Financial Services,0
2539,1,True,3.19,Humanities,Unknown,620.0,4.0,Consulting,0
2540,1,True,3.28,STEM,Unknown,570.0,7.0,Investment Banking,0
2541,1,True,3.13,STEM,Unknown,610.0,7.0,Investment Banking,0
2542,1,False,2.92,Business,Hispanic,600.0,7.0,CPG,0
2543,1,False,3.29,STEM,Black,700.0,6.0,PE/VC,1
2544,1,False,3.4,STEM,Hispanic,610.0,4.0,Nonprofit/Gov,0
2545,1,False,3.25,STEM,Asian,690.0,6.0,Nonprofit/Gov,0
2546,1,False,3.46,Humanities,Asian,720.0,4.0,Nonprofit/Gov,1
2547,1,False,3.09,Humanities,Asian,570.0,5.0,Consulting,0
2548,1,True,3.23,Humanities,Unknown,640.0,6.0,Technology,0
2549,0,True,3.17,Business,Unknown,670.0,5.0,Technology,0
2550,0,False,3.37,Humanities,White,690.0,4.0,PE/VC,0
2551,1,False,3.23,STEM,White,610.0,3.0,Real Estate,0
2552,0,False,2.98,Humanities,White,590.0,5.0,Investment Banking,0
2553,1,False,3.04,Humanities,Black,570.0,4.0,Consulting,0
2554,1,False,2.91,Humanities,Other,570.0,5.0,Real Estate,0
2555,0,False,3.07,Humanities,Black,640.0,5.0,Financial Services,0
2556,0,True,3.15,STEM,Unknown,600.0,5.0,PE/VC,0
2557,0,False,3.34,Business,Black,680.0,6.0,Consulting,0
2558,0,False,3.16,STEM,Asian,580.0,4.0,Technology,0
2559,1,True,3.08,Business,Unknown,570.0,4.0,PE/VC,0
2560,1,True,3.25,Business,Unknown,570.0,6.0,Nonprofit/Gov,0
2561,0,True,3.21,Business,Unknown,630.0,3.0,PE/VC,0
2562,1,True,3.46,STEM,Unknown,640.0,5.0,Health Care,0
2563,1,False,3.13,Business,Asian,630.0,5.0,PE/VC,0
2564,1,False,3.36,Business,Asian,630.0,4.0,Consulting,0
2565,1,True,3.53,Humanities,Unknown,690.0,6.0,PE/VC,0
2566,0,False,3.3,Humanities,White,660.0,4.0,Other,1
2567,1,False,3.2,STEM,Asian,640.0,6.0,CPG,0
2568,1,True,3.08,Humanities,Unknown,570.0,5.0,Other,0
2569,1,False,2.87,Humanities,Hispanic,590.0,6.0,Consulting,0
2570,1,False,3.14,Business,Hispanic,700.0,4.0,Health Care,0
2571,1,False,3.42,Humanities,Asian,660.0,7.0,PE/VC,0
2572,1,False,3.33,STEM,White,630.0,5.0,Nonprofit/Gov,0
2573,1,False,3.23,Humanities,Hispanic,730.0,6.0,Real Estate,0
2574,0,False,3.37,Humanities,Hispanic,690.0,6.0,Consulting,0
2575,0,True,3.36,Humanities,Unknown,710.0,6.0,Energy,0
2576,1,False,3.21,Business,Asian,750.0,6.0,Nonprofit/Gov,0
2577,0,True,3.21,STEM,Unknown,580.0,3.0,Health Care,0
2578,1,False,3.22,Business,White,660.0,6.0,Health Care,0
2579,1,True,3.39,Humanities,Unknown,630.0,6.0,Health Care,0
2580,1,False,3.14,STEM,Asian,660.0,6.0,Technology,0
2581,1,True,3.31,STEM,Unknown,700.0,5.0,PE/VC,0
2582,0,False,3.09,Business,White,600.0,4.0,Technology,0
2583,1,False,3.5,Humanities,Asian,690.0,6.0,PE/VC,0
2584,1,False,3.63,Business,White,720.0,5.0,Technology,1
2585,1,True,3.25,STEM,Unknown,680.0,4.0,Consulting,0
2586,1,False,2.88,Business,Black,570.0,6.0,Technology,0
2587,0,False,3.41,Humanities,Hispanic,640.0,5.0,Nonprofit/Gov,0
2588,0,False,3.36,Humanities,Hispanic,670.0,7.0,PE/VC,0
2589,1,False,3.42,STEM,Asian,780.0,5.0,Investment Banking,1
2590,1,False,3.5,Humanities,White,740.0,6.0,Financial Services,0
2591,1,False,3.56,STEM,Black,670.0,6.0,Technology,1
2592,0,False,3.35,Humanities,White,680.0,4.0,CPG,1
2593,1,False,3.2,Humanities,White,590.0,7.0,Consulting,0
2594,1,False,3.4,STEM,Asian,660.0,7.0,Consulting,0
2595,1,True,3.4,Business,Unknown,700.0,4.0,Other,1
2596,0,False,3.33,STEM,Asian,720.0,6.0,Other,0
2597,1,True,3.44,Business,Unknown,730.0,4.0,Health Care,0
2598,1,True,3.21,STEM,Unknown,620.0,5.0,Technology,0
2599,0,False,3.14,STEM,White,620.0,8.0,Technology,0
2600,1,True,3.41,Business,Unknown,650.0,4.0,PE/VC,0
2601,0,False,3.36,Humanities,Asian,650.0,5.0,PE/VC,0
2602,1,False,3.51,STEM,White,710.0,6.0,PE/VC,0
2603,0,False,3.22,STEM,White,610.0,5.0,Investment Banking,0
2604,1,True,3.01,STEM,Unknown,570.0,5.0,Nonprofit/Gov,0
2605,0,False,3.24,Business,White,640.0,4.0,Nonprofit/Gov,0
2606,1,False,3.14,STEM,Black,590.0,6.0,Nonprofit/Gov,0
2607,1,True,3.2,Humanities,Unknown,650.0,7.0,Nonprofit/Gov,0
2608,0,False,2.91,STEM,Asian,570.0,6.0,Investment Management,0
2609,0,False,3.28,Business,Asian,720.0,6.0,Consulting,1
2610,1,True,2.98,Humanities,Unknown,600.0,6.0,Financial Services,0
2611,0,True,3.28,STEM,Unknown,660.0,6.0,PE/VC,0
2612,0,False,3.22,Business,Black,660.0,4.0,Investment Banking,1
2613,1,True,3.32,Humanities,Unknown,680.0,4.0,Consulting,0
2614,1,True,3.02,Business,Unknown,640.0,5.0,Health Care,0
2615,1,False,3.23,Humanities,White,590.0,4.0,Financial Services,0
2616,1,False,3.15,Humanities,Asian,600.0,5.0,Consulting,0
2617,1,False,3.08,Business,Hispanic,610.0,5.0,Consulting,0
2618,1,False,3.34,Humanities,White,660.0,4.0,Consulting,0
2619,1,False,3.49,Business,White,720.0,5.0,Consulting,1
2620,1,True,3.28,Humanities,Unknown,620.0,5.0,Technology,0
